# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 10 00:23:08 2026
#
# User ID:         aniketambasth
#
# User preference: archive defaults*
#
# CONSTRAINT:  where (soltype like '%Published Confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,3.89000000000,,1.19000000,0.10616487,,,,,,,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2025-07-17,2024-11,2025-07-17
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,,1.28900000,0.11499688,,,,,29.1220,,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,3761.00,0.513000,0.549000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-10,2013-12,2016-02-11
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,3.88700000000,,1.24000000,0.11062539,,,,,32.2000,,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,,3820.00,0.500000,0.506000,-0.2000,[Fe/H],4.745000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-03-02,2013-04,2016-03-10
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,3.88675809000,0.0379700000,1.31000000,0.11687037,,,,,,579.00,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,M1 V,3761.00,0.460000,0.480000,-0.2100,[M/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-24,2012-05,2016-02-25
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,3.88678897000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-07-26,2016-07,2016-07-28
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.17900000,0.10518333,,,,,37.3720,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3748.00,0.539000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2018-09-04,2018-10,2018-09-06
Kepler-186 b,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,3.88679469150,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2019-04-16,2019-03,2019-04-18
Kepler-186 b,Kepler-186,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,3.88679070000,0.0343000000,1.07000000,0.09500000,,,,,,,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,M1,3788.00,0.472000,0.478000,-0.2800,[M/H],4.770000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2014-05-14,2014-04,2014-05-14
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,7.26730023000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-07-26,2016-07,2016-07-28
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.26727700000,0.0610000000,1.34000000,0.12000000,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4048.00,0.524000,,,,4.750000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2014-05-16,2014-03,2014-05-16
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,7.26733017000,0.0576300000,1.21000000,0.10794897,,,,,,470.00,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,M1 V,3761.00,0.460000,0.480000,-0.2100,[M/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-24,2012-05,2016-02-25
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,,1.40100000,0.12498885,,,,,12.6430,,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,3761.00,0.513000,0.549000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-10,2013-12,2016-02-11
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,7.26714714530,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2019-04-16,2019-03,2019-04-18
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.26730117000,,1.28000000,0.11419395,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,3871.00,0.490000,0.510000,-0.3100,[Fe/H],4.760000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-05-06,2016-05,2016-05-10
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,7.26700000000,,1.37000000,0.12222321,,,,,13.9800,,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,,3820.00,0.500000,0.506000,-0.2000,[Fe/H],4.745000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-03-02,2013-04,2016-03-10
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING___CHARBONNEAU_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...807...45D/abstract target=ref>Dressing & Charbonneau 2015</a>,7.26737224000,,1.26000000,0.11240967,,,,,11.5200,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2015-11-18,2015-07,2015-11-19
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,7.27000000000,,1.40000000,0.12489985,,,,,,,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2025-07-17,2024-11,2025-07-17
Kepler-186 c,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.39200000,0.12418592,,,,,16.1710,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3748.00,0.539000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2018-09-04,2018-10,2018-09-06
Kepler-186 c,Kepler-186,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,7.26730200000,0.0451000000,1.25000000,0.11200000,,,,,,,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,M1,3788.00,0.472000,0.478000,-0.2800,[M/H],4.770000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2014-05-14,2014-04,2014-05-14
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,13.34300000000,,1.68000000,0.14987956,,,,,6.2200,,0,<a refstr=DRESSING__AMP__CHARBONNEAU_2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...767...95D/abstract target=ref>Dressing &amp; Charbonneau 2013</a>,,3820.00,0.500000,0.506000,-0.2000,[Fe/H],4.745000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-03-02,2013-04,2016-03-10
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.34300789000,,1.61000000,0.14363458,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,3871.00,0.490000,0.510000,-0.3100,[Fe/H],4.760000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-05-06,2016-05,2016-05-10
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,13.34302938000,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-07-26,2016-07,2016-07-28
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,13.34305035860,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2019-04-16,2019-03,2019-04-18
Kepler-186 d,Kepler-186,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,13.34299600000,0.0781000000,1.40000000,0.12500000,,,,,,,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,M1,3788.00,0.472000,0.478000,-0.2800,[M/H],4.770000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2014-05-14,2014-04,2014-05-14
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING___CHARBONNEAU_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...807...45D/abstract target=ref>Dressing & Charbonneau 2015</a>,13.34295116000,,1.28000000,0.11419395,,,,,5.1200,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2015-11-18,2015-07,2015-11-19
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,13.34305800000,0.0910000000,1.56000000,0.13900000,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4048.00,0.524000,,,,4.750000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2014-05-16,2014-03,2014-05-16
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,,1.73800000,0.15505397,,,,,5.6230,,0,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,,3761.00,0.513000,0.549000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-10,2013-12,2016-02-11
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,13.34331036000,0.0864200000,1.41000000,0.12579177,,,,,,384.00,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,M1 V,3761.00,0.460000,0.480000,-0.2100,[M/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2016-02-24,2012-05,2016-02-25
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.56800000,0.13988759,,,,,7.2040,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3748.00,0.539000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2018-09-04,2018-10,2018-09-06
Kepler-186 d,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,13.34000000000,,1.55000000,0.13828198,,,,,,,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2025-07-17,2024-11,2025-07-17
Kepler-186 e,Kepler-186,0,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING___CHARBONNEAU_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...807...45D/abstract target=ref>Dressing & Charbonneau 2015</a>,22.40788397000,,1.18000000,0.10527255,,,,,2.5700,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3876.00,0.547805,0.543276,,,4.695840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.59400000,15.1380000,11.6050000,14.5994000,2015-11-18,2015-07,2015-11-19
